Gene,log2FoldChange,baseMean,pvalue
ENSG00000248319,-0.03533984,3.250943517,0.872157895
ENSG00000259978,NA,0,NA
ENSG00000259976,-0.229769212,15.56929167,0.381273476
ENSG00000248315,NA,0,NA
ENSG00000225169,0.065980085,0.996390303,0.652896857
ENSG00000259972,0.276951342,38.09816146,0.260815859
ENSG00000259970,NA,0,NA
ENSG00000248313,NA,0,NA
ENSG00000214018,-0.025696164,8.850374821,0.919709555
ENSG00000214019,-0.045025874,0.13853553,0.451724444
ENSG00000214012,NA,0,NA
ENSG00000214016,-0.101248633,1.012096403,0.408945456
ENSG00000214015,NA,0,NA
ENSG00000271842,NA,0,NA
ENSG00000224092,NA,0,NA
ENSG00000135094,-0.026872377,4.954120111,0.910377582
ENSG00000268012,NA,0,NA
ENSG00000255526,NA,0,NA
ENSG00000268491,NA,0,NA
ENSG00000262759,NA,0,NA
ENSG00000264923,NA,0,NA
ENSG00000222416,NA,0,NA
ENSG00000222414,0.208101188,1.387433324,0.198008178
ENSG00000222413,NA,0,NA
ENSG00000222412,NA,0,NA
ENSG00000222411,NA,0,NA
ENSG00000252182,NA,0,NA
ENSG00000222419,NA,0,NA
ENSG00000222418,NA,0,NA
ENSG00000271439,NA,0,NA
ENSG00000271438,NA,0,NA
ENSG00000259937,-0.050972486,15.83249159,0.840125842
ENSG00000271435,NA,0,NA
ENSG00000271434,NA,0,NA
ENSG00000271437,NA,0,NA
ENSG00000271433,NA,0,NA
ENSG00000255520,0.032514972,0.132214256,0.584432569
ENSG00000224813,NA,0,NA
ENSG00000224812,-0.181648729,2.221651338,0.319022653
ENSG00000196811,0.174486497,10.83355321,0.506406185
ENSG00000224817,NA,0,NA
ENSG00000224819,NA,0,NA
ENSG00000224818,-0.238856195,24.9363139,0.363519731
ENSG00000251154,NA,0,NA
ENSG00000172901,0.168087114,9.893355482,0.50132215
ENSG00000172900,-0.053478806,4.140654946,0.813268766
ENSG00000259346,NA,0,NA
ENSG00000254307,NA,0,NA
ENSG00000237679,0.041536939,0.270359776,0.53397791
ENSG00000236395,NA,0,NA
ENSG00000236394,-0.007150229,0.299178666,0.915713913
ENSG00000236397,0.379765421,42.87902265,0.14170259
ENSG00000236391,0.072727135,2.148126697,0.700804612
ENSG00000236390,0.033600802,0.150892337,0.577951375
ENSG00000236393,0.123144994,2.41783529,0.525795577
ENSG00000236392,NA,0,NA
ENSG00000230714,NA,0,NA
ENSG00000236399,NA,0,NA
ENSG00000236398,NA,0,NA
ENSG00000232676,NA,0,NA
ENSG00000203711,-0.314353876,22.53309844,0.228270863
ENSG00000203710,-0.264712034,18.10187678,0.314591118
ENSG00000238254,NA,0,NA
ENSG00000232671,-0.157914691,3.89049176,0.490861591
ENSG00000266956,-0.059465056,0.304473432,0.386253273
ENSG00000238258,NA,0,NA
ENSG00000238259,0.031864515,0.122158476,0.588376093
ENSG00000232678,NA,0,NA
ENSG00000232679,NA,0,NA
ENSG00000116721,NA,0,NA
ENSG00000239203,NA,0,NA
ENSG00000116726,NA,0,NA
ENSG00000265116,NA,0,NA
ENSG00000232527,-0.126509341,13.46235103,0.616303669
ENSG00000238953,NA,0,NA
ENSG00000236309,NA,0,NA
ENSG00000240606,NA,0,NA
ENSG00000237675,NA,0,NA
ENSG00000259063,NA,0,NA
ENSG00000227488,NA,0,NA
ENSG00000270748,NA,0,NA
ENSG00000270749,NA,0,NA
ENSG00000249392,0.032514972,0.132214256,0.584432569
ENSG00000248295,NA,0,NA
ENSG00000218643,NA,0,NA
ENSG00000265115,0.023216376,1.519323358,0.875420912
ENSG00000270746,NA,0,NA
ENSG00000270747,NA,0,NA
ENSG00000270741,NA,0,NA
ENSG00000270742,NA,0,NA
ENSG00000266008,NA,0,NA
ENSG00000225126,-0.046320078,0.156187103,0.445251804
ENSG00000214736,NA,0,NA
ENSG00000216560,NA,0,NA
ENSG00000266001,NA,0,NA
ENSG00000266002,NA,0,NA
ENSG00000266003,NA,0,NA
ENSG00000266004,NA,0,NA
ENSG00000266005,NA,0,NA
ENSG00000266006,NA,0,NA
ENSG00000266007,-0.396726408,13.06030336,0.131745554
ENSG00000212418,NA,0,NA
ENSG00000262939,NA,0,NA
ENSG00000272398,NA,0,NA
ENSG00000227482,0.010106735,0.402659061,0.904136283
ENSG00000212410,NA,0,NA
ENSG00000262932,NA,0,NA
ENSG00000212413,NA,0,NA
ENSG00000212414,NA,0,NA
ENSG00000212415,NA,0,NA
ENSG00000262936,NA,0,NA
ENSG00000228458,NA,0,NA
ENSG00000223450,NA,0,NA
ENSG00000236978,0.042327756,0.296402601,0.529884819
ENSG00000223452,NA,0,NA
ENSG00000227480,NA,0,NA
ENSG00000223454,NA,0,NA
ENSG00000223455,NA,0,NA
ENSG00000223457,-0.005876294,0.289427866,0.930474319
ENSG00000223458,0.033600802,0.150892337,0.577951375
ENSG00000236973,NA,0,NA
ENSG00000236972,NA,0,NA
ENSG00000236975,-0.04239083,1.846599387,0.816324504
ENSG00000234016,NA,0,NA
ENSG00000236977,-0.046320078,0.156187103,0.445251804
ENSG00000227486,-0.006952489,19.48755835,0.978639408
ENSG00000234017,NA,0,NA
ENSG00000228454,NA,0,NA
ENSG00000238954,NA,0,NA
ENSG00000140478,0.042172114,0.541109563,0.689651603
ENSG00000234011,NA,0,NA
ENSG00000269584,-0.07364366,4.925501933,0.757890247
ENSG00000269586,NA,0,NA
ENSG00000269580,NA,0,NA
ENSG00000231060,-0.135716182,2.561689624,0.490180675
ENSG00000253393,NA,0,NA
ENSG00000250540,NA,0,NA
ENSG00000261471,0.065790486,0.694692935,0.563334561
ENSG00000228450,NA,0,NA
ENSG00000228015,NA,0,NA
ENSG00000228014,NA,0,NA
ENSG00000180458,0.029546758,2.540773786,0.877362145
ENSG00000228016,-0.22153623,3.096273175,0.301452872
ENSG00000228010,0.003111385,27.83672852,0.990095645
ENSG00000228013,0.031864515,0.122158476,0.588376093
ENSG00000228012,NA,0,NA
ENSG00000234539,NA,0,NA
ENSG00000234538,NA,0,NA
ENSG00000228019,0.131966056,1.819752286,0.438165707
ENSG00000272675,NA,0,NA
ENSG00000213075,NA,0,NA
ENSG00000234019,0.033453068,0.1482013,0.57882587
ENSG00000264699,NA,0,NA
ENSG00000228933,NA,0,NA
ENSG00000264697,NA,0,NA
ENSG00000264695,NA,0,NA
ENSG00000264693,0.080447174,1.244424798,0.539675137
ENSG00000264692,NA,0,NA
ENSG00000264691,NA,0,NA
ENSG00000264690,0.033453068,0.1482013,0.57882587
ENSG00000273446,NA,0,NA
ENSG00000239205,-0.045760597,0.148286329,0.448032916
ENSG00000111732,0.052835993,1.269526144,0.750562623
ENSG00000267357,NA,0,NA
ENSG00000267356,0.046031393,10.21182702,0.858032741
ENSG00000267355,-0.123145386,14.73331226,0.637794496
ENSG00000267354,NA,0,NA
ENSG00000267353,-0.302081137,12.55875505,0.182029052
ENSG00000239664,NA,0,NA
ENSG00000225292,-0.0409292,1.772321103,0.81114932
ENSG00000267359,NA,0,NA
ENSG00000224109,0.011028794,13.1506134,0.966546513
ENSG00000224106,NA,0,NA
ENSG00000224105,NA,0,NA
ENSG00000224104,NA,0,NA
ENSG00000224103,NA,0,NA
ENSG00000224101,NA,0,NA
ENSG00000224100,0.079931323,0.431307894,0.382570627
ENSG00000264529,NA,0,NA
ENSG00000259680,NA,0,NA
ENSG00000236300,NA,0,NA
ENSG00000253085,NA,0,NA
ENSG00000264523,0.166202597,4.960415293,0.478628579
ENSG00000264522,NA,0,NA
ENSG00000258491,-0.045025874,0.13853553,0.451724444
ENSG00000264524,NA,0,NA
ENSG00000264527,0.010757151,1.442005272,0.947388821
ENSG00000227014,0.134759008,4.266319159,0.565427082
ENSG00000224980,-0.056934745,0.286821859,0.396872524
ENSG00000262207,NA,0,NA
ENSG00000202412,NA,0,NA
ENSG00000262202,0.221542813,5.343813761,0.348670217
ENSG00000262201,NA,0,NA
ENSG00000259340,NA,0,NA
ENSG00000236626,NA,0,NA
ENSG00000262208,NA,0,NA
ENSG00000259681,NA,0,NA
ENSG00000225475,NA,0,NA
ENSG00000225476,NA,0,NA
ENSG00000225477,NA,0,NA
ENSG00000220483,NA,0,NA
ENSG00000225473,NA,0,NA
ENSG00000118514,-0.067599853,6.293211428,0.787061365
ENSG00000229765,NA,0,NA
ENSG00000229766,-0.045760597,0.148286329,0.448032916
ENSG00000225873,NA,0,NA
ENSG00000229760,NA,0,NA
ENSG00000229761,NA,0,NA
ENSG00000229762,NA,0,NA
ENSG00000229769,NA,0,NA
ENSG00000156194,-0.073212797,0.991714317,0.592524351
ENSG00000221131,NA,0,NA
ENSG00000221573,NA,0,NA
ENSG00000184361,0.215904761,5.190529215,0.376622317
ENSG00000163046,-0.202324028,5.324156352,0.38420388
ENSG00000248235,NA,0,NA
ENSG00000222880,NA,0,NA
ENSG00000222881,0.160584999,17.58897837,0.533742983
ENSG00000222883,NA,0,NA
ENSG00000242103,NA,0,NA
ENSG00000166278,-0.146807774,6.814030721,0.564956962
ENSG00000222888,NA,0,NA
ENSG00000222889,NA,0,NA
ENSG00000236307,0.082617293,2.713660107,0.654521932
ENSG00000244361,NA,0,NA
ENSG00000244363,-0.188009461,3.348846168,0.383489192
ENSG00000244362,NA,0,NA
ENSG00000249269,NA,0,NA
ENSG00000273443,-0.01208179,2.648402955,0.953411621
ENSG00000238537,0.013706537,0.411586342,0.870984139
ENSG00000221689,NA,0,NA
ENSG00000238534,0.049432692,1.27168115,0.754007468
ENSG00000238533,NA,0,NA
ENSG00000238531,NA,0,NA
ENSG00000238530,NA,0,NA
ENSG00000221683,NA,0,NA
ENSG00000221681,NA,0,NA
ENSG00000221680,NA,0,NA
ENSG00000236304,0.039112017,2.229976803,0.839816033
ENSG00000221686,NA,0,NA
ENSG00000149596,-0.007201458,31.36135424,0.977166541
ENSG00000221684,NA,0,NA
ENSG00000259685,NA,0,NA
ENSG00000181464,NA,0,NA
ENSG00000259855,NA,0,NA
ENSG00000259857,NA,0,NA
ENSG00000236305,0.085800108,18.37005147,0.741036978
ENSG00000188107,-0.059071678,21.5875919,0.81896238
ENSG00000188100,NA,0,NA
ENSG00000188101,NA,0,NA
ENSG00000242315,NA,0,NA
ENSG00000240106,0.367608886,3.506106912,0.095122861
ENSG00000273441,NA,0,NA
ENSG00000259858,NA,0,NA
ENSG00000256492,NA,0,NA
ENSG00000251604,-0.045760597,0.148286329,0.448032916
ENSG00000251605,NA,0,NA
ENSG00000251606,0.03913722,0.561452172,0.712638205
ENSG00000254231,0.024409009,6.770046495,0.922599104
ENSG00000251600,0.175604067,6.671679765,0.42580515
ENSG00000251601,NA,0,NA
ENSG00000210077,NA,0,NA
ENSG00000260518,-0.041811618,2.787243466,0.840597641
ENSG00000260519,-0.046320078,0.156187103,0.445251804
ENSG00000254238,0.070982179,2.18437541,0.689316426
ENSG00000254239,-0.007467984,0.296487629,0.911910943
ENSG00000251608,NA,0,NA
ENSG00000251609,0.023965984,6.101430809,0.921987709
ENSG00000266583,NA,0,NA
ENSG00000266582,NA,0,NA
ENSG00000214978,NA,0,NA
ENSG00000214975,-0.07308115,1.703912806,0.687080534
ENSG00000214976,NA,0,NA
ENSG00000214970,NA,0,NA
ENSG00000214973,NA,0,NA
ENSG00000250053,NA,0,NA
ENSG00000074276,0.329556597,20.52922083,0.207809169
ENSG00000258721,NA,0,NA
ENSG00000258722,0.033600802,0.150892337,0.577951375
ENSG00000258723,NA,0,NA
ENSG00000258724,NA,0,NA
ENSG00000257002,-0.076180348,6.634907844,0.758529438
ENSG00000258726,-0.011810946,0.278345579,0.860250283
ENSG00000258727,0.148454774,5.126413967,0.538249286
ENSG00000258728,NA,0,NA
ENSG00000248393,NA,0,NA
ENSG00000259155,0.077201296,5.971607237,0.752826786
ENSG00000264679,NA,0,NA
ENSG00000154133,0.091560454,1.149973675,0.544429783
ENSG00000252186,0.077054873,0.402574033,0.391777159
ENSG00000230977,NA,0,NA
ENSG00000187105,-0.25156082,37.97419559,0.28996006
ENSG00000180332,NA,0,NA
ENSG00000187103,NA,0,NA
ENSG00000223869,NA,0,NA
ENSG00000223868,NA,0,NA
ENSG00000267714,0.162325365,2.711546855,0.410691401
ENSG00000254518,NA,0,NA
ENSG00000223861,0.042402508,0.299093637,0.529500352
ENSG00000223863,NA,0,NA
ENSG00000223864,NA,0,NA
ENSG00000223866,0.041536939,0.270359776,0.53397791
ENSG00000267710,0.261754784,4.706615082,0.272618444
ENSG00000258746,NA,0,NA
ENSG00000265012,-0.032656323,0.830622458,0.800997832
ENSG00000213529,0.040575466,2.289830579,0.829919045
ENSG00000213527,NA,0,NA
ENSG00000196374,-0.091641424,0.575223218,0.40294823
ENSG00000213522,NA,0,NA
ENSG00000257761,NA,0,NA
ENSG00000257763,-0.036412034,0.856174805,0.779381119
ENSG00000257762,NA,0,NA
ENSG00000257764,NA,0,NA
ENSG00000257767,NA,0,NA
ENSG00000257769,-0.041279012,0.455365769,0.638018025
ENSG00000256490,NA,0,NA
ENSG00000255619,NA,0,NA
ENSG00000255618,0.057434283,21.77443489,0.827202236
ENSG00000256494,NA,0,NA
ENSG00000258569,0.003130992,0.699987702,0.979734178
ENSG00000256496,NA,0,NA
ENSG00000256498,NA,0,NA
ENSG00000256499,-0.045025874,0.13853553,0.451724444
ENSG00000236226,0.031864515,0.122158476,0.588376093
ENSG00000263627,0.032514972,0.132214256,0.584432569
ENSG00000183734,0.007751593,6.639814878,0.974883257
ENSG00000183733,NA,0,NA
ENSG00000006747,-0.100061678,16.8546911,0.679438906
ENSG00000250269,NA,0,NA
ENSG00000250268,NA,0,NA
ENSG00000273448,0.049127383,23.69501055,0.846430488
ENSG00000236221,NA,0,NA
ENSG00000250264,NA,0,NA
ENSG00000250267,-0.008447696,0.304388403,0.90064764
ENSG00000250261,NA,0,NA
ENSG00000250260,0.158203914,1.097266968,0.286708479
ENSG00000250263,NA,0,NA
ENSG00000211806,NA,0,NA
ENSG00000211807,NA,0,NA
ENSG00000155265,0.142749401,8.800070141,0.578023542
ENSG00000211805,NA,0,NA
ENSG00000211802,-0.046320078,0.156187103,0.445251804
ENSG00000211803,NA,0,NA
ENSG00000211800,NA,0,NA
ENSG00000211801,NA,0,NA
ENSG00000259156,NA,0,NA
ENSG00000268319,NA,0,NA
ENSG00000155269,0.268097118,5.956055693,0.260316945
ENSG00000211809,NA,0,NA
ENSG00000154898,0.244598904,20.77745457,0.352500755
ENSG00000253169,NA,0,NA
ENSG00000253512,NA,0,NA
ENSG00000253513,0.066068661,0.54484407,0.428229026
ENSG00000201830,NA,0,NA
ENSG00000201831,NA,0,NA
ENSG00000217314,0.055091513,0.423943149,0.471332845
ENSG00000217315,NA,0,NA
ENSG00000271394,NA,0,NA
ENSG00000253515,-0.051957292,0.698408201,0.644375583
ENSG00000196593,0.165017254,2.952708608,0.439811006
ENSG00000164106,0.016120336,21.29973143,0.950764584
ENSG00000164107,0.332899522,3.196283803,0.050956832
ENSG00000164100,0.335634644,32.28962186,0.187101668
ENSG00000242012,NA,0,NA
ENSG00000258747,NA,0,NA
ENSG00000213318,NA,0,NA
ENSG00000265017,NA,0,NA
ENSG00000176732,-0.27757895,5.545574359,0.252073619
ENSG00000230024,0.020496093,0.812090397,0.858333905
ENSG00000230027,NA,0,NA
ENSG00000230021,0.068133457,3.184929707,0.733487418
ENSG00000176734,NA,0,NA
ENSG00000230022,0.077328618,0.405265069,0.390890379
ENSG00000253167,-6.57E-05,2.414287804,0.999744585
ENSG00000230029,NA,0,NA
ENSG00000241487,NA,0,NA
ENSG00000160683,NA,0,NA
ENSG00000259142,NA,0,NA
ENSG00000264144,NA,0,NA
ENSG00000261035,NA,0,NA
ENSG00000264143,NA,0,NA
ENSG00000257057,NA,0,NA
ENSG00000264142,NA,0,NA
ENSG00000249476,0.306259686,5.090266824,0.20003857
ENSG00000254416,-0.057226204,1.408146702,0.726840989
ENSG00000264141,NA,0,NA
ENSG00000213310,NA,0,NA
ENSG00000227992,0.077328618,0.405265069,0.390890379
ENSG00000259821,-0.045025874,0.13853553,0.451724444
ENSG00000261031,NA,0,NA
ENSG00000256148,-0.045760597,0.148286329,0.448032916
ENSG00000256149,0.011674819,0.392908262,0.888717247
ENSG00000261032,NA,0,NA
ENSG00000265015,NA,0,NA
ENSG00000256142,NA,0,NA
ENSG00000214283,0.079931323,0.431307894,0.382570627
ENSG00000256146,-0.045760597,0.148286329,0.448032916
ENSG00000273439,NA,0,NA
ENSG00000243658,0.012989371,0.428701886,0.878829066
ENSG00000234021,NA,0,NA
ENSG00000243650,NA,0,NA
ENSG00000243654,NA,0,NA
ENSG00000243655,NA,0,NA
ENSG00000234047,NA,0,NA
ENSG00000213830,-0.188035977,1.986695176,0.296590908
ENSG00000216047,-0.011638278,0.970432506,0.936254498
ENSG00000216045,NA,0,NA
ENSG00000264148,0.041041317,1.90414535,0.823365195
ENSG00000216042,NA,0,NA
ENSG00000238822,NA,0,NA
ENSG00000252641,-0.037321043,1.555321495,0.833675545
ENSG00000167483,0.359143425,30.36451608,0.154349579
ENSG00000252643,-0.010832104,0.270444805,0.87139666
ENSG00000252645,-0.148091754,21.42309191,0.5571911
ENSG00000252647,NA,0,NA
ENSG00000252646,NA,0,NA
ENSG00000252649,NA,0,NA
ENSG00000252648,0.092289265,8.198605632,0.67560772
ENSG00000271395,NA,0,NA
ENSG00000199577,NA,0,NA
ENSG00000199575,-0.056934745,0.286821859,0.396872524
ENSG00000199574,NA,0,NA
ENSG00000199572,NA,0,NA
ENSG00000199571,0.032514972,0.132214256,0.584432569
ENSG00000199570,-0.045025874,0.13853553,0.451724444
ENSG00000199735,NA,0,NA
ENSG00000214288,NA,0,NA
ENSG00000096996,0.013706537,0.411586342,0.870984139
ENSG00000237554,NA,0,NA
ENSG00000237555,NA,0,NA
ENSG00000177462,-0.007150229,0.299178666,0.915713913
ENSG00000177465,-0.339390089,37.08313967,0.166646967
ENSG00000177464,-0.243216025,10.6516131,0.352817488
ENSG00000237552,NA,0,NA
ENSG00000237558,0.078401038,1.185767299,0.577447911
ENSG00000237559,NA,0,NA
ENSG00000225839,0.041035089,0.254372732,0.536600149
ENSG00000251342,NA,0,NA
ENSG00000255069,NA,0,NA
ENSG00000185198,-0.24130344,1.859895171,0.142756753
ENSG00000267908,0.09841596,0.56352215,0.329278052
ENSG00000270429,-0.068213576,1.305794806,0.638387921
ENSG00000237088,NA,0,NA
ENSG00000237089,NA,0,NA
ENSG00000237085,NA,0,NA
ENSG00000237082,0.091114538,26.07371214,0.725003882
ENSG00000237083,NA,0,NA
ENSG00000237080,-0.098546741,3.593078091,0.664382019
ENSG00000240306,NA,0,NA
ENSG00000240305,-0.008447696,0.304388403,0.90064764
ENSG00000240303,0.143324292,2.528911478,0.473415004
ENSG00000225832,NA,0,NA
ENSG00000244490,-0.045025874,0.13853553,0.451724444
ENSG00000240309,NA,0,NA
ENSG00000205663,-0.215431917,40.46646477,0.157267855
ENSG00000205662,-0.140568113,10.31529215,0.173517578
ENSG00000249427,NA,0,NA
ENSG00000249426,0.032514972,0.132214256,0.584432569
ENSG00000205667,-0.006193622,0.28673683,0.926668094
ENSG00000179071,NA,0,NA
ENSG00000249423,0.032514972,0.132214256,0.584432569
ENSG00000179073,0.031864515,0.122158476,0.588376093
ENSG00000205669,0.23835217,1.912555843,0.191168593
ENSG00000273208,NA,0,NA
ENSG00000249429,-0.021053193,0.559872671,0.841322608
ENSG00000249428,0.047044274,4.850683213,0.841332095
ENSG00000207290,NA,0,NA
ENSG00000207291,0.076714756,0.709653472,0.542120073
ENSG00000207292,NA,0,NA
ENSG00000207293,0.118911183,0.72034575,0.279983453
ENSG00000207294,NA,0,NA
ENSG00000207295,NA,0,NA
ENSG00000207296,NA,0,NA
ENSG00000207297,0.029064523,4.743426561,0.897484395
ENSG00000207298,NA,0,NA
ENSG00000207299,NA,0,NA
ENSG00000200011,NA,0,NA
ENSG00000255067,-0.046320078,0.156187103,0.445251804
ENSG00000256256,NA,0,NA
ENSG00000047648,0.086469988,42.40158524,0.739644735
ENSG00000268431,NA,0,NA
ENSG00000258745,-0.055588197,0.725810573,0.623618475
ENSG00000271639,-0.045025874,0.13853553,0.451724444
ENSG00000207749,NA,0,NA
ENSG00000207742,NA,0,NA
ENSG00000207743,NA,0,NA
ENSG00000271631,-0.037401942,1.753896297,0.796582337
ENSG00000207746,NA,0,NA
ENSG00000207747,NA,0,NA
ENSG00000207744,NA,0,NA
ENSG00000271634,NA,0,NA
ENSG00000136371,-0.415060966,12.11621486,0.114030105
ENSG00000253653,-0.009208785,0.996475331,0.952319062
ENSG00000265126,NA,0,NA
ENSG00000271185,-0.038231252,0.863234568,0.768869438
ENSG00000271184,NA,0,NA
ENSG00000271187,NA,0,NA
ENSG00000271186,NA,0,NA
ENSG00000271181,-0.058062833,0.294722633,0.392071458
ENSG00000271180,-0.028357932,0.399229536,0.687004324
ENSG00000271182,NA,0,NA
ENSG00000271189,NA,0,NA
ENSG00000271188,NA,0,NA
ENSG00000253658,0.01063394,0.426546879,0.900535005
ENSG00000173612,-0.115289695,4.113608127,0.577244611
ENSG00000122145,0.512892495,14.22744083,0.051292555
ENSG00000157322,0.240509318,19.96667713,0.340612675
ENSG00000233702,-0.006193622,0.28673683,0.926668094
ENSG00000221016,NA,0,NA
ENSG00000259151,0.150064726,4.405288197,0.523531544
ENSG00000233709,NA,0,NA
ENSG00000233708,-0.174008162,1.666029676,0.261242365
ENSG00000232075,-0.104223508,3.085844348,0.611992489
ENSG00000232077,0.033600802,0.150892337,0.577951375
ENSG00000232070,0.037767685,24.61657249,0.878602885
ENSG00000158315,-0.238130556,27.61392232,0.36107325
ENSG00000232072,NA,0,NA
ENSG00000232073,NA,0,NA
ENSG00000174348,0.220820832,8.574783551,0.385986834
ENSG00000232079,0.07562113,1.151102175,0.590456698
ENSG00000264492,NA,0,NA
ENSG00000259046,NA,0,NA
ENSG00000273206,NA,0,NA
ENSG00000268323,NA,0,NA
ENSG00000268322,0.009262594,0.452589704,0.897275441
ENSG00000268320,NA,0,NA
ENSG00000268327,0.045262762,0.569843423,0.671118297
ENSG00000268326,NA,0,NA
ENSG00000268325,NA,0,NA
ENSG00000268324,-0.028109992,7.271527861,0.89706636
ENSG00000200903,NA,0,NA
ENSG00000200902,NA,0,NA
ENSG00000200906,NA,0,NA
ENSG00000204219,0.104734429,6.840108437,0.660851004
ENSG00000270588,NA,0,NA
ENSG00000227475,NA,0,NA
ENSG00000259047,NA,0,NA
ENSG00000253248,NA,0,NA
ENSG00000254171,NA,0,NA
ENSG00000254170,NA,0,NA
ENSG00000254173,NA,0,NA
ENSG00000254172,NA,0,NA
ENSG00000254175,NA,0,NA
ENSG00000227892,NA,0,NA
ENSG00000227473,0.280553313,7.411082646,0.266327171
ENSG00000242110,-0.53614983,16.53368562,0.040971152
ENSG00000242111,0.031864515,0.122158476,0.588376093
ENSG00000206502,NA,0,NA
ENSG00000206501,NA,0,NA
ENSG00000206500,NA,0,NA
ENSG00000206507,NA,0,NA
ENSG00000206506,NA,0,NA
ENSG00000206505,NA,0,NA
ENSG00000206504,NA,0,NA
ENSG00000206509,NA,0,NA
ENSG00000206508,NA,0,NA
ENSG00000242893,0.031864515,0.122158476,0.588376093
ENSG00000259045,-0.009556775,0.260694006,0.886043823
ENSG00000272423,NA,0,NA
ENSG00000154678,0.470464102,11.84984104,0.068902786
ENSG00000244376,NA,0,NA
ENSG00000227479,NA,0,NA
ENSG00000269742,NA,0,NA
ENSG00000269743,NA,0,NA
ENSG00000269740,NA,0,NA
ENSG00000269741,NA,0,NA
ENSG00000269746,0.071331023,17.19483218,0.784948858
ENSG00000269747,NA,0,NA
ENSG00000269744,NA,0,NA
ENSG00000258403,NA,0,NA
ENSG00000269748,NA,0,NA
ENSG00000269749,NA,0,NA
ENSG00000259042,-0.045025874,0.13853553,0.451724444
ENSG00000265632,NA,0,NA
ENSG00000265633,NA,0,NA
ENSG00000265630,NA,0,NA
ENSG00000265636,NA,0,NA
ENSG00000265637,NA,0,NA
ENSG00000265634,NA,0,NA
ENSG00000265635,NA,0,NA
ENSG00000265638,0.107450539,1.523898876,0.542819646
ENSG00000265639,NA,0,NA
ENSG00000251451,0.160203061,3.299869458,0.464766554
ENSG00000262581,NA,0,NA
ENSG00000258402,NA,0,NA
ENSG00000120054,-0.181074047,11.48152028,0.427933506
ENSG00000145975,0.201924948,9.810696756,0.430584518
ENSG00000259043,NA,0,NA
ENSG00000268018,NA,0,NA
ENSG00000240888,NA,0,NA
ENSG00000240889,0.058933552,3.135847082,0.781671472
ENSG00000240881,NA,0,NA
ENSG00000240882,-0.045025874,0.13853553,0.451724444
ENSG00000268437,NA,0,NA
ENSG00000230748,NA,0,NA
ENSG00000234048,NA,0,NA
ENSG00000237476,-0.086588563,4.474830033,0.695808152
ENSG00000231035,NA,0,NA
ENSG00000231034,NA,0,NA
ENSG00000231037,NA,0,NA
ENSG00000120457,0.538806113,11.75637283,0.037981903
